Meter,Day,Hr,Usage
7313,209,3,0.479
7313,210,3,0.41
7313,211,3,0.357
7313,212,3,0.369
7313,213,3,2.461
7313,214,3,0.7939999999999999
7313,215,3,0.5349999999999999
7313,216,3,1.496
7313,217,3,0.296
7313,218,3,0.4619999999999999
7313,219,3,0.312
7313,220,3,0.5720000000000001
7313,221,3,0.647
7313,222,3,0.419
7313,223,3,0.571
7313,224,3,0.462
7313,225,3,1.947
7313,226,3,0.465
7313,227,3,0.5730000000000001
7313,228,3,0.335
7313,229,3,0.503
7313,230,3,0.926
7313,231,3,1.511
7313,232,3,0.315
7313,233,3,0.7969999999999999
7313,234,3,0.513
7313,235,3,0.56
7313,236,3,0.6990000000000001
7313,237,3,1.63
7313,238,3,0.551
7313,239,3,0.679
7313,240,3,1.036
7313,241,3,0.938
7313,242,3,0.389
7313,243,3,0.422
7313,244,3,0.556
7313,245,3,3.646
7313,246,3,0.688
7313,247,3,1.916
7313,248,3,0.455
7313,249,3,0.788
7313,250,3,0.6579999999999999
7313,251,3,0.722
7313,252,3,0.625
7313,253,3,0.086
7313,254,3,0.677
7313,255,3,1.155
7313,256,3,1.279
7313,257,3,0.5720000000000001
7313,258,3,0.418
7313,259,3,0.493
7313,260,3,0.518
7313,261,3,0.761
7313,262,3,0.784
7313,263,3,0.757
7313,264,3,0.504
7313,265,3,0.536
7313,266,3,0.485
7313,267,3,0.652
7313,268,3,1.299
7313,269,3,0.897
7313,270,3,0.494
7313,271,3,0.63
7313,272,3,0.747
7313,273,3,1.04
7313,274,3,2.075
7313,275,3,0.575
7313,276,3,2.279
7313,277,3,0.786
7313,278,3,0.505
7313,279,3,0.835
7313,280,3,0.692
7313,281,3,0.51
7313,282,3,0.123
7313,283,3,0.09
7313,284,3,0.114
7313,285,3,0.715
7313,286,3,0.787
7313,287,3,3.252
7313,288,3,0.81
7313,289,3,0.839
7313,290,3,0.293
7313,291,3,0.7130000000000001
7313,292,3,0.928
7313,293,3,0.52
7313,294,3,0.847
7313,295,3,0.953
7313,296,3,3.562
7313,297,3,1.0739999999999998
7313,298,3,0.708
7313,299,3,0.302
7313,300,3,0.522
7313,301,3,0.108
7313,302,3,0.664
7313,303,3,1.447
7313,304,3,0.362
7313,305,3,0.524
7313,306,3,3.44
7313,307,3,0.896
7313,308,3,0.7130000000000001
7313,309,3,0.6910000000000001
7313,310,3,0.825
7313,311,3,0.536
7313,312,3,1.63
7313,313,3,0.759
7313,314,3,0.86
7313,315,3,0.845
7313,316,3,0.941
7313,317,3,2.459
7313,318,3,0.501
7313,319,3,1.335
7313,320,3,0.899
7313,321,3,0.925
7313,322,3,1.232
7313,323,3,0.5920000000000001
7313,324,3,1.125
7313,325,3,1.949
7313,326,3,0.748
7313,327,3,0.708
7313,328,3,0.71
7313,329,3,0.886
7313,330,3,0.6499999999999999
7313,331,3,0.8220000000000001
7313,332,3,0.827
7313,333,3,1.336
7313,334,3,0.6699999999999999
7313,335,3,0.633
7313,336,3,0.744
7313,337,3,0.832
7313,338,3,1.413
7313,339,3,0.6890000000000001
7313,340,3,1.645
7313,341,3,0.5680000000000001
7313,342,3,0.545
7313,343,3,0.539
7313,344,3,2.366
7313,345,3,0.767
7313,346,3,0.6859999999999999
7313,347,3,0.695
7313,348,3,2.329
7313,349,3,0.56
7313,350,3,0.827
7313,351,3,0.954
7313,352,3,1.172
7313,353,3,0.975
7313,354,3,1.166
7313,355,3,0.899
7313,356,3,1.2080000000000002
7313,357,3,1.282
7313,358,3,1.85
7313,359,3,1.5590000000000002
7313,360,3,1.008
7313,361,3,7.601
7313,362,3,0.643
7313,363,3,2.043
7313,364,3,2.412
7313,365,3,0.7909999999999999
7313,366,3,1.196
7313,367,3,1.504
7313,368,3,0.888
7313,369,3,1.106
7313,370,3,0.845
7313,371,3,0.673
7313,372,3,0.627
7313,373,3,1.052
7313,374,3,0.711
7313,375,3,0.708
7313,376,3,0.0829999999999999
7313,377,3,1.473
7313,378,3,0.784
7313,379,3,0.627
7313,380,3,0.632
7313,381,3,0.1
7313,382,3,1.15
7313,383,3,0.527
7313,384,3,0.544
7313,385,3,0.696
7313,386,3,0.631
7313,387,3,0.518
7313,388,3,0.736
7313,389,3,0.639
7313,390,3,2.568
7313,391,3,0.621
7313,392,3,2.357
7313,393,3,0.875
7313,394,3,2.958
7313,395,3,3.987
7313,396,3,0.764
7313,397,3,0.743
7313,398,3,1.0
7313,399,3,0.656
7313,400,3,2.428
7313,401,3,1.0670000000000002
7313,402,3,0.762
7313,403,3,0.667
7313,404,3,0.78
7313,405,3,0.983
7313,406,3,0.611
7313,407,3,1.968
7313,408,3,0.655
7313,409,3,0.653
7313,410,3,0.093
7313,411,3,1.04
7313,412,3,0.933
7313,413,3,0.95
7313,414,3,0.99
7313,415,3,0.8360000000000001
7313,416,3,0.6890000000000001
7313,417,3,0.734
7313,418,3,1.239
7313,419,3,0.8140000000000001
7313,420,3,1.1509999999999998
7313,421,3,0.865
7313,422,3,0.688
7313,423,3,0.59
7313,424,3,0.623
7313,425,3,0.915
7313,426,3,3.218
7313,427,3,0.533
7313,428,3,2.033
7313,429,3,0.618
7313,430,3,0.606
7313,431,3,0.683
7313,432,3,0.887
7313,433,3,0.855
7313,434,3,0.69
7313,435,3,0.948
7313,436,3,1.073
7313,437,3,0.0829999999999999
7313,438,3,3.14
7313,439,3,0.789
7313,440,3,0.953
7313,441,3,0.958
7313,442,3,0.7989999999999999
7313,443,3,1.008
7313,444,3,1.91
7313,445,3,2.518
7313,446,3,0.655
7313,447,3,1.789
7313,448,3,0.628
7313,449,3,0.932
7313,450,3,3.478
7313,451,3,0.452
7313,452,3,3.754
7313,453,3,0.4579999999999999
7313,454,3,1.064
7313,455,3,0.724
7313,456,3,0.531
7313,457,3,0.611
7313,458,3,1.057
7313,459,3,0.673
7313,460,3,0.866
7313,461,3,2.338
7313,462,3,0.954
7313,463,3,1.11
7313,464,3,1.516
7313,465,3,0.145
7313,466,3,0.648
7313,467,3,0.671
7313,468,3,1.222
7313,469,3,0.6739999999999999
7313,470,3,0.5409999999999999
7313,471,3,2.452
7313,472,3,1.255
7313,473,3,1.105
7313,474,3,0.732
7313,475,3,2.426
7313,476,3,0.4679999999999999
7313,477,3,0.501
7313,478,3,0.565
7313,479,3,0.409
7313,480,3,0.384
7313,481,3,0.608
7313,482,3,0.635
7313,483,3,0.595
7313,484,3,0.617
7313,485,3,0.348
7313,486,3,0.515
7313,487,3,1.808
7313,488,3,0.51
7313,489,3,0.908
7313,490,3,0.567
7313,491,3,1.306
7313,492,3,0.52
7313,493,3,0.502
7313,494,3,0.568
7313,495,3,0.558
7313,496,3,0.53
7313,497,3,0.511
7313,498,3,1.1
7313,499,3,0.771
7313,500,3,2.415
7313,501,3,0.421
7313,502,3,0.373
7313,503,3,0.515
7313,504,3,0.371
7313,505,3,0.421
7313,506,3,1.0590000000000002
7313,507,3,2.261
7313,508,3,0.364
7313,509,3,0.359
7313,510,3,0.317
7313,511,3,0.387
7313,512,3,0.109
7313,513,3,0.098
7313,514,3,0.398
7313,515,3,0.365
7313,516,3,0.38
7313,517,3,0.522
7313,518,3,0.595
7313,519,3,0.395
7313,520,3,0.386
7313,521,3,0.7689999999999999
7313,522,3,0.431
7313,523,3,0.58
7313,524,3,0.4
7313,525,3,0.601
7313,526,3,0.845
7313,527,3,2.09
7313,528,3,0.396
7313,529,3,1.806
7313,530,3,0.404
7313,531,3,0.539
7313,532,3,0.406
7313,533,3,0.634
7313,534,3,0.386
7313,535,3,0.314
7313,536,3,0.321
7313,537,3,0.2309999999999999
7313,538,3,0.3409999999999999
7313,539,3,0.394
7313,540,3,0.34
7313,541,3,0.488
7313,542,3,1.388
7313,543,3,0.355
7313,544,3,0.448
7313,545,3,2.06
7313,546,3,0.322
7313,547,3,0.497
7313,548,3,1.336
7313,549,3,2.598
7313,550,3,1.829
7313,551,3,2.71
7313,552,3,0.2329999999999999
7313,553,3,0.109
7313,554,3,1.867
7313,555,3,0.4
7313,556,3,0.906
7313,557,3,0.251
7313,558,3,0.3329999999999999
7313,559,3,0.897
7313,560,3,0.283
7313,561,3,0.7849999999999999
7313,562,3,0.305
7313,563,3,1.472
7313,564,3,1.041
7313,565,3,0.421
7313,566,3,0.479
7313,567,3,0.667
7313,568,3,0.492
7313,569,3,0.651
7313,570,3,0.598
7313,571,3,0.511
7313,572,3,0.271
7313,573,3,0.404
7313,574,3,0.298
7313,575,3,0.8240000000000001
7313,576,3,0.37
7313,577,3,0.438
7313,578,3,0.098
7313,579,3,0.389
7313,580,3,0.227
7313,581,3,1.936
7313,582,3,0.728
7313,583,3,0.373
7313,584,3,1.986
7313,585,3,2.885
7313,586,3,0.441
7313,587,3,0.215
7313,588,3,0.396
7313,589,3,3.301
7313,590,3,0.558
7313,591,3,0.266
7313,592,3,0.359
7313,593,3,1.022
7313,594,3,1.241
7313,595,3,1.86
7313,596,3,0.586
7313,597,3,0.406
7313,598,3,0.645
7313,599,3,0.377
7313,600,3,0.374
7313,601,3,0.618
7313,602,3,2.282
7313,603,3,0.118
7313,604,3,0.6220000000000001
7313,605,3,4.369
7313,606,3,0.439
7313,607,3,0.6799999999999999
7313,608,3,1.485
7313,609,3,0.5589999999999999
7313,610,3,0.548
7313,611,3,0.444
7313,612,3,4.744999999999999
7313,613,3,0.655
7313,614,3,0.7789999999999999
7313,615,3,1.237
7313,616,3,0.881
7313,617,3,1.22
7313,618,3,0.93
7313,619,3,0.721
7313,620,3,0.8049999999999999
7313,621,3,0.808
7313,622,3,0.85
7313,623,3,0.825
7313,624,3,1.986
7313,625,3,0.7230000000000001
7313,626,3,0.87
7313,627,3,0.687
7313,628,3,0.792
7313,629,3,1.94
7313,630,3,0.777
7313,631,3,0.212
7313,632,3,0.189
7313,633,3,0.075
7313,634,3,0.07
7313,635,3,0.088
7313,636,3,0.727
7313,637,3,0.799
7313,638,3,0.923
7313,639,3,0.495
7313,640,3,0.921
7313,641,3,0.951
7313,642,3,1.0
7313,643,3,1.008
7313,644,3,0.73
7313,645,3,0.935
7313,646,3,2.574
7313,647,3,3.235
7313,648,3,1.38
7313,649,3,1.021
7313,650,3,1.135
7313,651,3,0.84
7313,652,3,1.1389999999999998
7313,653,3,1.123
7313,654,3,0.397
7313,655,3,1.042
7313,656,3,1.064
7313,657,3,0.973
7313,658,3,1.1469999999999998
7313,659,3,1.153
7313,660,3,5.111
7313,661,3,0.348
7313,662,3,3.858
7313,663,3,0.767
7313,664,3,0.559
7313,665,3,1.1349999999999998
7313,666,3,1.387
7313,667,3,2.544
7313,668,3,2.013
7313,669,3,2.569
7313,670,3,1.174
7313,671,3,2.35
7313,672,3,0.571
7313,673,3,0.9
7313,674,3,0.931
7313,675,3,0.408
7313,676,3,0.655
7313,677,3,0.991
7313,678,3,0.943
7313,679,3,0.378
7313,680,3,1.387
7313,681,3,1.182
7313,682,3,0.606
7313,683,3,0.73
7313,684,3,1.084
7313,685,3,1.3170000000000002
7313,686,3,1.967
7313,687,3,0.888
7313,688,3,1.173
7313,689,3,4.207
7313,690,3,1.856
7313,691,3,1.068
7313,692,3,1.121
7313,693,3,1.0750000000000002
7313,694,3,4.708
7313,695,3,0.87
7313,696,3,3.664
7313,697,3,1.412
7313,698,3,1.109
7313,699,3,1.122
7313,700,3,1.0510000000000002
7313,701,3,1.499
7313,702,3,1.046
7313,703,3,8.119
7313,704,3,0.908
7313,705,3,2.3200000000000003
7313,706,3,0.8220000000000001
7313,707,3,1.584
7313,708,3,0.603
7313,709,3,1.15
7313,710,3,0.864
7313,711,3,0.737
7313,712,3,0.725
7313,713,3,1.633
7313,714,3,0.862
7313,715,3,1.433
7313,716,3,2.8150000000000004
7313,717,3,3.367
7313,718,3,0.982
7313,719,3,0.785
7313,720,3,1.26
7313,721,3,2.98
7313,722,3,1.444
7313,723,3,1.299
7313,724,3,1.73
7313,725,3,3.985
7313,726,3,0.168
7313,727,3,0.144
7313,728,3,0.7569999999999999
7313,729,3,3.156
7313,730,3,0.193
7314,195,3,0.5860000000000001
7314,196,3,0.596
7314,197,3,0.611
7314,198,3,0.546
7314,199,3,0.687
7314,200,3,0.583
7314,201,3,0.642
7314,202,3,0.556
7314,203,3,2.552
7314,204,3,0.523
7314,205,3,1.053
7314,206,3,0.679
7314,207,3,0.649
7314,208,3,1.048
7314,209,3,0.504
7314,210,3,0.5
7314,211,3,0.4359999999999999
7314,212,3,0.739
7314,213,3,0.7849999999999999
7314,214,3,0.627
7314,215,3,0.652
7314,216,3,0.601
7314,217,3,0.912
7314,218,3,2.252
7314,219,3,0.527
7314,220,3,2.686
7314,221,3,0.6819999999999999
7314,222,3,0.7270000000000001
7314,223,3,1.411
7314,224,3,0.937
7314,225,3,0.643
7314,226,3,0.663
7314,227,3,1.699
7314,228,3,0.654
7314,229,3,0.731
7314,230,3,6.715
7314,231,3,1.009
7314,232,3,1.983
7314,233,3,1.603
7314,234,3,1.137
7314,235,3,0.778
7314,236,3,0.679
7314,237,3,3.457
7314,238,3,0.289
7314,239,3,0.326
7314,240,3,0.283
7314,241,3,0.3159999999999999
7314,242,3,0.305
7314,243,3,0.326
7314,244,3,0.259
7314,245,3,0.25
7314,246,3,1.723
7314,247,3,1.534
7314,248,3,2.747
7314,249,3,0.31
7314,250,3,1.588
7314,251,3,0.539
7314,252,3,0.992
7314,253,3,0.832
7314,254,3,1.752
7314,255,3,2.3
7314,256,3,0.6799999999999999
7314,257,3,0.74
7314,258,3,1.16
7314,259,3,0.863
7314,260,3,0.782
7314,261,3,0.662
7314,262,3,0.622
7314,263,3,1.242
7314,264,3,0.601
7314,265,3,0.825
7314,266,3,0.8560000000000001
7314,267,3,0.622
7314,268,3,0.949
7314,269,3,1.186
7314,270,3,0.624
7314,271,3,0.754
7314,272,3,0.988
7314,273,3,1.137
7314,274,3,0.972
7314,275,3,1.0670000000000002
7314,276,3,0.575
7314,277,3,0.851
7314,278,3,0.888
7314,279,3,0.958
7314,280,3,0.75
7314,281,3,0.792
7314,282,3,0.71
7314,283,3,3.188
7314,284,3,0.947
7314,285,3,1.09
7314,286,3,1.465
7314,287,3,1.397
7314,288,3,1.109
7314,289,3,1.082
7314,290,3,1.217
7314,291,3,1.019
7314,292,3,1.04
7314,293,3,1.183
7314,294,3,1.29
7314,295,3,0.777
7314,296,3,0.818
7314,297,3,0.7250000000000001
7314,298,3,0.687
7314,299,3,1.0870000000000002
7314,300,3,2.651
7314,301,3,1.35
7314,302,3,1.036
7314,303,3,1.125
7314,304,3,1.192
7314,305,3,1.152
7314,306,3,1.044
7314,307,3,1.528
7314,308,3,1.185
7314,309,3,1.043
7314,310,3,1.026
7314,311,3,0.962
7314,312,3,1.457
7314,313,3,1.197
7314,314,3,1.022
7314,315,3,1.041
7314,316,3,1.096
7314,317,3,1.038
7314,318,3,1.226
7314,319,3,1.277
7314,320,3,2.791
7314,321,3,1.076
7314,322,3,1.726
7314,323,3,1.0470000000000002
7314,324,3,1.038
7314,325,3,1.37
7314,326,3,1.146
7314,327,3,1.862
7314,328,3,1.046
7314,329,3,2.337
7314,330,3,1.004
7314,331,3,1.027
7314,332,3,1.928
7314,333,3,1.025
7314,334,3,1.133
7314,335,3,1.048
7314,336,3,1.528
7314,337,3,1.125
7314,338,3,1.2959999999999998
7314,339,3,1.251
7314,340,3,1.126
7314,341,3,1.029
7314,342,3,1.1760000000000002
7314,343,3,1.222
7314,344,3,1.485
7314,345,3,1.352
7314,346,3,1.5699999999999998
7314,347,3,1.3929999999999998
7314,348,3,1.213
7314,349,3,1.5950000000000002
7314,350,3,1.835
7314,351,3,1.68
7314,352,3,1.3119999999999998
7314,353,3,1.472
7314,354,3,1.4260000000000002
7314,355,3,0.913
7314,356,3,0.889
7314,357,3,1.223
7314,358,3,0.457
7314,359,3,0.452
7314,360,3,0.466
7314,361,3,1.249
7314,362,3,1.3130000000000002
7314,363,3,1.162
7314,364,3,1.481
7314,365,3,0.8210000000000001
7314,366,3,1.044
7314,367,3,1.394
7314,368,3,1.046
7314,369,3,0.7909999999999999
7314,370,3,1.205
7314,371,3,0.983
7314,372,3,1.026
7314,373,3,0.731
7314,374,3,1.177
7314,375,3,1.12
7314,376,3,0.979
7314,377,3,1.006
7314,378,3,2.201
7314,379,3,0.891
7314,380,3,0.771
7314,381,3,0.956
7314,382,3,1.02
7314,383,3,1.1840000000000002
7314,384,3,1.098
7314,385,3,1.11
7314,386,3,0.834
7314,387,3,2.451
7314,388,3,0.754
7314,389,3,0.851
7314,390,3,0.95
7314,391,3,1.004
7314,392,3,1.038
7314,393,3,0.767
7314,394,3,0.863
7314,395,3,0.765
7314,396,3,0.773
7314,397,3,0.836
7314,398,3,0.772
7314,399,3,0.886
7314,400,3,3.391
7314,401,3,0.748
7314,402,3,0.856
7314,403,3,0.7609999999999999
7314,404,3,1.062
7314,405,3,0.73
7314,406,3,0.318
7314,407,3,0.7689999999999999
7314,408,3,0.758
7314,409,3,1.327
7314,410,3,0.858
7314,411,3,0.777
7314,412,3,1.089
7314,413,3,1.267
7314,414,3,0.833
7314,415,3,0.739
7314,416,3,0.8160000000000001
7314,417,3,0.7789999999999999
7314,418,3,1.045
7314,419,3,0.77
7314,420,3,0.933
7314,421,3,0.743
7314,422,3,0.821
7314,423,3,0.656
7314,424,3,0.7789999999999999
7314,425,3,0.7909999999999999
7314,426,3,0.875
7314,427,3,0.792
7314,428,3,0.724
7314,429,3,0.768
7314,430,3,1.069
7314,431,3,0.744
7314,432,3,0.718
7314,433,3,1.278
7314,434,3,1.353
7314,435,3,0.766
7314,436,3,0.8360000000000001
7314,437,3,0.91
7314,438,3,0.786
7314,439,3,0.8029999999999999
7314,440,3,0.911
7314,441,3,0.8360000000000001
7314,442,3,0.7849999999999999
7314,443,3,0.849
7314,444,3,0.853
7314,445,3,1.044
7314,446,3,0.635
7314,447,3,0.875
7314,448,3,0.982
7314,449,3,0.947
7314,450,3,0.952
7314,451,3,1.15
7314,452,3,0.981
7314,453,3,0.778
7314,454,3,1.234
7314,455,3,0.88
7314,456,3,0.965
7314,457,3,0.577
7314,458,3,0.708
7314,459,3,0.8220000000000001
7314,460,3,0.747
7314,461,3,1.346
7314,462,3,1.241
7314,463,3,0.892
7314,464,3,0.89
7314,465,3,1.028
7314,466,3,0.983
7314,467,3,0.645
7314,468,3,0.69
7314,469,3,1.245
7314,470,3,1.061
7314,471,3,0.584
7314,472,3,2.166
7314,473,3,0.961
7314,474,3,0.6459999999999999
7314,475,3,0.852
7314,476,3,0.778
7314,477,3,0.764
7314,478,3,0.681
7314,479,3,0.959
7314,480,3,0.6990000000000001
7314,481,3,0.778
7314,482,3,1.074
7314,483,3,1.299
7314,484,3,0.6950000000000001
7314,485,3,0.74
7314,486,3,1.59
7314,487,3,0.933
7314,488,3,0.779
7314,489,3,0.7270000000000001
7314,490,3,0.6839999999999999
7314,491,3,0.727
7314,492,3,0.786
7314,493,3,0.8
7314,494,3,0.842
7314,495,3,0.764
7314,496,3,1.078
7314,497,3,0.786
7314,498,3,0.8660000000000001
7314,499,3,0.746
7314,500,3,0.792
7314,501,3,0.846
7314,502,3,0.901
7314,503,3,0.72
7314,504,3,1.082
7314,505,3,0.628
7314,506,3,0.63
7314,507,3,0.638
7314,508,3,0.629
7314,509,3,1.766
7314,510,3,0.917
7314,511,3,0.655
7314,512,3,0.548
7314,513,3,0.604
7314,514,3,0.653
7314,515,3,0.7709999999999999
7314,516,3,0.8200000000000001
7314,517,3,0.678
7314,518,3,0.569
7314,519,3,0.534
7314,520,3,0.518
7314,521,3,1.049
7314,522,3,0.631
7314,523,3,0.575
7314,524,3,0.964
7314,525,3,1.089
7314,526,3,0.796
7314,527,3,0.926
7314,528,3,0.639
7314,529,3,0.866
7314,530,3,1.3119999999999998
7314,531,3,0.8640000000000001
7314,532,3,0.702
7314,533,3,0.6359999999999999
7314,534,3,1.107
7314,535,3,4.69
7314,536,3,0.792
7314,537,3,0.611
7314,538,3,0.5840000000000001
7314,539,3,0.91
7314,540,3,0.609
7314,541,3,0.913
7314,542,3,0.675
7314,543,3,0.5660000000000001
7314,544,3,1.0710000000000002
7314,545,3,0.4559999999999999
7314,546,3,2.795
7314,547,3,0.2229999999999999
7314,548,3,0.161
7314,549,3,0.205
7314,550,3,0.145
7314,551,3,0.137
7314,552,3,0.144
7314,553,3,0.182
7314,554,3,0.159
7314,555,3,0.198
7314,556,3,0.142
7314,557,3,0.206
7314,558,3,0.139
7314,559,3,0.132
7314,560,3,0.132
7314,561,3,0.134
7314,562,3,0.191
7314,563,3,0.126
7314,564,3,0.139
7314,565,3,0.212
7314,566,3,0.169
7314,567,3,0.132
7314,568,3,0.145
7314,569,3,0.161
7314,570,3,0.58
7314,571,3,1.019
7314,572,3,0.81
7314,573,3,6.879
7314,574,3,0.8220000000000001
7314,575,3,1.101
7314,576,3,0.496
7314,577,3,0.7150000000000001
7314,578,3,0.912
7314,579,3,0.6539999999999999
7314,580,3,0.642
7314,581,3,0.6679999999999999
7314,582,3,0.697
7314,583,3,1.167
7314,584,3,1.045
7314,585,3,0.569
7314,586,3,0.613
7314,587,3,0.757
7314,588,3,2.579
7314,589,3,0.8360000000000001
7314,590,3,0.878
7314,591,3,0.679
7314,592,3,1.112
7314,593,3,0.994
7314,594,3,0.581
7314,595,3,0.775
7314,596,3,0.959
7314,597,3,0.829
7314,598,3,0.688
7314,599,3,0.948
7314,600,3,0.7030000000000001
7314,601,3,0.6990000000000001
7314,602,3,0.959
7314,603,3,0.668
7314,604,3,0.677
7314,605,3,0.97
7314,606,3,0.928
7314,607,3,0.732
7314,608,3,0.692
7314,609,3,0.481
7314,610,3,0.5980000000000001
7314,611,3,4.748
7314,612,3,0.651
7314,613,3,1.263
7314,614,3,1.491
7314,615,3,2.292
7314,616,3,1.125
7314,617,3,0.899
7314,618,3,0.718
7314,619,3,1.064
7314,620,3,0.63
7314,621,3,0.634
7314,622,3,1.17
7314,623,3,0.808
7314,624,3,0.6619999999999999
7314,625,3,1.103
7314,626,3,0.995
7314,627,3,1.345
7314,628,3,0.768
7314,629,3,0.647
7314,630,3,0.5569999999999999
7314,631,3,0.8140000000000001
7314,632,3,0.87
7314,633,3,1.221
7314,634,3,0.953
7314,635,3,1.126
7314,636,3,0.65
7314,637,3,1.0739999999999998
7314,638,3,0.8200000000000001
7314,639,3,1.083
7314,640,3,0.512
7314,641,3,1.3170000000000002
7314,642,3,0.742
7314,643,3,0.854
7314,644,3,1.249
7314,645,3,0.917
7314,646,3,0.74
7314,647,3,0.92
7314,648,3,1.131
7314,649,3,0.642
7314,650,3,1.116
7314,651,3,0.927
7314,652,3,0.853
7314,653,3,2.043
7314,654,3,0.776
7314,655,3,1.246
7314,656,3,1.381
7314,657,3,0.482
7314,658,3,1.425
7314,659,3,1.382
7314,660,3,1.05
7314,661,3,0.796
7314,662,3,0.884
7314,663,3,0.841
7314,664,3,0.941
7314,665,3,1.2970000000000002
7314,666,3,1.004
7314,667,3,0.904
7314,668,3,1.14
7314,669,3,0.675
7314,670,3,0.8380000000000001
7314,671,3,0.86
7314,672,3,1.266
7314,673,3,1.006
7314,674,3,0.981
7314,675,3,1.431
7314,676,3,1.196
7314,677,3,0.973
7314,678,3,1.184
7314,679,3,1.016
7314,680,3,1.222
7314,681,3,1.628
7314,682,3,1.097
7314,683,3,0.8260000000000001
7314,684,3,0.983
7314,685,3,1.3090000000000002
7314,686,3,1.12
7314,687,3,0.872
7314,688,3,0.925
7314,689,3,1.527
7314,690,3,0.873
7314,691,3,1.003
7314,692,3,1.1549999999999998
7314,693,3,1.013
7314,694,3,0.768
7314,695,3,2.332
7314,696,3,1.26
7314,697,3,1.045
7314,698,3,1.096
7314,699,3,1.051
7314,700,3,1.361
7314,701,3,1.046
7314,702,3,1.233
7314,705,3,1.08
7314,706,3,2.516
7314,707,3,1.101
7314,708,3,0.952
7314,709,3,1.148
7314,710,3,1.448
7314,711,3,1.447
7314,712,3,1.426
7314,713,3,1.612
7314,714,3,1.495
7314,715,3,1.275
7314,716,3,0.996
7314,717,3,1.032
7314,718,3,1.03
7314,719,3,1.217
7314,720,3,1.626
7314,721,3,1.378
7314,722,3,1.133
7314,723,3,0.4529999999999999
7314,724,3,0.4329999999999999
7314,725,3,0.453
7314,726,3,1.204
7314,727,3,1.209
7314,728,3,1.426
7314,729,3,1.366
7314,730,3,1.224
7315,195,3,0.278
7315,196,3,3.2150000000000003
7315,197,3,0.362
7315,198,3,0.218
7315,199,3,1.301
7315,200,3,3.044
7315,201,3,0.305
7315,202,3,0.351
7315,203,3,0.258
7315,204,3,0.378
7315,205,3,0.413
7315,206,3,0.3239999999999999
7315,207,3,1.149
7315,208,3,2.029
7315,209,3,3.594
7315,210,3,1.516
7315,211,3,4.618
7315,212,3,0.5630000000000001
7315,213,3,1.098
7315,214,3,0.445
7315,215,3,0.646
7315,216,3,4.003
7315,217,3,0.381
7315,218,3,3.295
7315,219,3,0.364
7315,220,3,3.4330000000000003
7315,221,3,1.44
7315,222,3,0.374
7315,223,3,0.8300000000000001
7315,224,3,2.248
7315,225,3,0.619
7315,226,3,0.5640000000000001
7315,227,3,0.459
7315,228,3,1.447
7315,229,3,0.327
7315,230,3,3.917
7315,231,3,0.536
7315,232,3,0.64
7315,233,3,0.428
7315,234,3,0.591
7315,235,3,2.336
7315,236,3,0.8240000000000001
7315,237,3,0.5549999999999999
7315,238,3,1.656
7315,239,3,0.648
7315,240,3,1.116
7315,241,3,0.53
7315,242,3,3.057
7315,243,3,2.237
7315,244,3,6.176
7315,245,3,2.303
7315,246,3,1.981
7315,247,3,3.754
7315,248,3,1.452
7315,249,3,1.971
7315,250,3,0.6659999999999999
7315,251,3,3.568
7315,252,3,0.821
7315,253,3,1.305
7315,254,3,1.45
7315,255,3,0.284
7315,256,3,0.2299999999999999
7315,257,3,0.245
7315,258,3,0.181
7315,259,3,0.21
7315,260,3,0.216
7315,261,3,0.163
7315,262,3,0.2339999999999999
7315,263,3,1.917
7315,264,3,3.091
7315,265,3,3.4130000000000003
7315,266,3,1.822
7315,267,3,4.878
7315,268,3,0.761
7315,269,3,0.522
7315,270,3,1.232
7315,271,3,3.131
7315,272,3,2.131
7315,273,3,0.8280000000000001
7315,274,3,2.639
7315,275,3,1.567
7315,276,3,3.178
7315,277,3,1.431
7315,278,3,3.329
7315,279,3,2.19
7315,280,3,3.387
7315,281,3,2.283
7315,282,3,1.586
7315,283,3,0.6679999999999999
7315,284,3,1.774
7315,285,3,4.067
7315,286,3,1.107
7315,287,3,0.6160000000000001
7315,288,3,2.318
7315,289,3,1.431
7315,290,3,3.991
7315,291,3,1.775
7315,292,3,0.761
7315,293,3,0.555
7315,294,3,1.848
7315,295,3,3.337
7315,296,3,3.433
7315,297,3,3.491
7315,298,3,0.6419999999999999
7315,299,3,1.714
7315,300,3,0.5640000000000001
7315,301,3,0.558
7315,302,3,2.184
7315,303,3,0.685
7315,304,3,0.6140000000000001
7315,305,3,1.378
7315,306,3,1.7360000000000002
7315,307,3,2.738
7315,308,3,5.307
7315,309,3,3.025
7315,310,3,1.394
7315,311,3,1.364
7315,312,3,0.921
7315,313,3,0.935
7315,314,3,2.138
7315,315,3,1.029
7315,316,3,3.951
7315,317,3,0.756
7315,318,3,3.273
7315,319,3,1.34
7315,320,3,4.273
7315,321,3,2.436
7315,322,3,4.049
7315,323,3,2.429
7315,324,3,0.196
7315,325,3,0.288
7315,326,3,1.983
7315,327,3,2.914
7315,328,3,6.191
7315,329,3,0.617
7315,330,3,0.6060000000000001
7315,331,3,2.149
7315,332,3,0.933
7315,333,3,2.139
7315,334,3,3.34
7315,335,3,2.933
7315,336,3,1.058
7315,337,3,6.447
7315,338,3,0.546
7315,339,3,0.552
7315,340,3,4.451
